Image,Predicted-Lymphocyte
img_10266,19
img_10267,2
img_10268,0
img_10269,0
img_10270,20
img_10271,4
img_10272,1
img_10273,1
img_10274,0
img_10275,20
img_10276,2
img_10277,1
img_10278,4
img_10279,11
img_10280,4
img_10281,1
img_10282,0
img_10283,1
img_10284,0
img_10285,9
img_10286,3
img_10287,0
img_10288,4
img_10289,6
img_10290,3
img_10291,17
img_10292,2
img_10293,2
img_10294,11
img_10295,13
img_10296,1
img_10297,2
img_10298,1
img_10299,25
img_10300,0
img_10301,1
img_10302,1
img_10303,1
img_10304,2
img_10305,1
img_10306,3
img_10307,2
img_10308,2
img_10309,2
img_10310,0
img_10311,5
img_10312,8
img_10313,12
img_10314,1
img_10315,0
img_10316,0
img_10317,3
img_10318,0
img_10319,3
img_10320,3
img_10321,0
img_10322,2
img_10323,3
img_10324,4
img_10325,1
img_10326,11
img_10327,0
img_10328,0
img_10329,4
img_10330,2
img_10331,4
img_10332,0
img_10333,1
img_10334,0
img_10335,8
img_10336,0
img_10337,5
img_10338,0
img_10340,2
img_10341,6
img_10342,3
img_10343,1
img_10344,0
img_10345,1
img_10346,0
img_10347,0
img_10348,0
img_10349,0
img_10350,7
img_10351,1
img_10352,0
img_10353,2
img_10354,1
img_10355,2
img_10356,0
img_10357,0
img_10358,3
img_10359,5
img_10360,0
img_10361,1
img_10362,1
img_10363,2
img_10364,3
img_10365,1
img_10366,9
img_10367,14
img_10368,5
img_10369,1
img_10370,0
img_10371,0
img_10372,6
img_10373,0
img_10374,0
img_10375,0
img_10376,4
img_10377,2
img_10378,0
img_10379,3
img_10380,12
img_10381,3
img_10382,9
img_10383,1
img_10384,0
img_10385,14
img_10386,8
img_10387,3
img_10388,0
img_10389,0
img_10390,3
img_10391,0
img_10392,2
img_10393,0
img_10394,1
img_10395,9
img_10396,3
img_10397,0
img_10398,1
img_10399,12
img_10400,6
img_10401,3
img_10402,18
img_10403,17
img_10404,2
img_10405,0
img_10406,0
img_10407,0
img_10408,3
img_10409,0
img_10410,6
img_10411,3
img_10412,4
img_10413,6
img_10414,0
img_10415,0
img_10416,0
img_10417,0
img_10418,0
img_10419,0
img_10420,1
img_10421,0
img_10422,1
img_10423,1
img_10424,2
img_10425,1
img_10426,1
img_10427,3
img_10428,3
img_10429,1
img_10430,5
img_10431,4
img_10432,1
img_10433,3
img_10434,2
img_10435,0
img_10436,4
img_10437,8
img_10438,2
img_10439,1
img_10440,7
img_10441,0
img_10442,0
img_10443,2
img_10444,1
img_10445,2
img_10446,2
img_10447,8
img_10448,1
img_10449,1
img_10450,5
img_10451,2
img_10452,5
img_10453,5
img_10454,5
img_10455,3
img_10456,0
img_10457,0
img_10458,2
img_10459,0
img_10460,1
img_10461,1
img_10462,0
img_10463,9
img_10464,1
img_10465,10
img_10466,9
img_10467,0
img_10468,5
img_10469,0
img_10470,0
img_10471,6
img_10472,2
img_10473,6
img_10474,3
img_10475,1
img_10476,0
img_10477,0
img_10478,3
img_10479,6
img_10480,7
img_10481,5
img_10482,5
img_10483,9
img_10484,4
img_10485,3
img_10486,17
img_10487,0
img_10488,5
img_10489,3
img_10490,2
img_10491,0
img_10492,1
img_10493,5
img_10494,1
img_10496,0
img_10497,1
img_10498,5
img_10500,0
img_10501,3
img_10502,2
img_10503,2
img_10504,0
img_10505,0
img_10506,0
img_10507,3
img_10508,13
img_10509,0
img_10510,1
img_10511,5
img_10512,1
img_10513,2
img_10514,15
img_10515,0
img_10516,0
img_10517,2
img_10518,3
img_10519,2
img_10520,0
img_10521,9
img_10522,2
img_10523,5
img_10524,1
img_10525,1
img_10526,11
img_10527,3
img_10528,9
img_10529,6
img_10530,1
img_10531,0
img_10532,1
img_10533,6
img_10534,0
img_10536,0
img_10537,0
img_10538,6
img_10539,2
img_10540,3
img_10541,3
img_10542,12
img_10543,2
img_10544,2
img_10545,0
img_10546,2
img_10547,4
img_10548,1
img_10549,2
img_10550,2
img_10551,1
img_10552,2
img_10553,3
img_10554,1
img_10555,1
img_10556,3
img_10557,4
img_10558,13
img_10559,1
img_10560,18
img_10561,3
img_10562,8
img_10563,2
img_10564,3
img_10565,3
img_10566,1
img_10567,6
img_10568,4
img_10569,2
img_10570,2
img_10571,13
img_10572,7
img_10573,1
img_10574,3
img_10575,0
img_10576,0
img_10577,5
img_10578,1
img_10579,0
img_10580,2
img_10581,11
img_10582,0
img_10583,0
img_10584,6
img_10585,1
img_10586,1
img_10587,11
img_10588,1
img_10589,5
img_10590,0
img_10591,0
img_10592,0
img_10593,3
img_10594,1
img_10595,1
img_10596,3
img_10597,1
img_10598,5
img_10599,2
img_10600,11
img_10601,11
img_10602,2
img_10603,0
img_10605,0
img_10606,1
img_10607,6
img_10608,0
img_10609,4
img_10610,0
img_10611,3
img_10612,0
img_10613,1
img_10614,0
img_10615,1
img_10616,0
img_10617,13
img_10618,0
img_10619,3
img_10620,5
img_10621,2
img_10622,1
img_10623,0
img_10624,1
img_10625,5
img_10626,9
img_10627,0
img_10628,0
img_10629,1
img_10630,0
img_10631,0
img_10632,3
img_10633,2
img_10634,1
img_10635,1
img_10636,6
img_10637,0
img_10638,3
img_10639,1
img_10640,1
img_10641,0
img_10642,13
img_10643,1
img_10644,0
img_10645,2
img_10646,3
img_10647,4
img_10648,0
img_10649,0
img_10650,1
img_10651,2
img_10652,7
img_10653,4
img_10654,2
img_10655,0
img_10656,0
img_10657,3
img_10658,0
img_10659,5
img_10660,0
img_10661,1
img_10662,1
img_10663,0
img_10664,16
img_10665,3
img_10666,3
img_10667,1
img_10668,0
img_10669,1
img_10670,3
img_10671,10
img_10672,7
img_10673,5
img_10674,3
img_10675,7
img_10676,0
img_10677,1
img_10678,0
img_10679,2
img_10680,1
img_10681,4
img_10682,0
img_10683,2
img_10684,1
img_10685,0
img_10686,13
img_10687,1
img_10688,2
img_10689,0
img_10690,1
img_10691,4
img_10692,1
img_10693,13
img_10694,1
img_10695,3
img_10696,5
img_10697,3
img_10698,1
img_10699,1
img_10700,0
img_10701,0
img_10702,4
img_10703,3
img_10704,2
img_10705,2
img_10706,2
img_10707,7
img_10708,0
img_10709,0
img_10710,2
img_10711,3
img_10712,1
img_10713,4
img_10714,22
img_10715,32
img_10716,0
img_10717,1
img_10718,7
img_10719,4
img_10720,7
img_10721,17
img_10722,1
img_10723,3
img_10724,0
img_10725,4
img_10726,0
img_10727,8
img_10728,4
img_10729,11
img_10730,0
img_10731,1
img_10732,0
img_10733,1
img_10734,8
img_10735,1
img_10736,0
img_10737,0
img_10738,2
img_10739,1
img_10740,2
img_10741,0
img_10742,2
img_10743,3
img_10744,1
img_10745,1
img_10746,0
img_10747,16
img_10748,4
img_10749,5
img_10750,4
img_10751,0
img_10752,1
img_10753,2
img_10754,1
img_10755,3
img_10756,0
img_10757,2
img_10758,3
img_10759,2
img_10760,3
img_10761,0
img_10762,2
img_10763,3
img_10764,0
img_10765,5
img_10766,0
img_10767,1
img_10768,0
img_10769,2
img_10770,1
img_10771,5
img_10772,4
img_10773,1
img_10774,2
img_10775,0
img_10776,1
img_10777,6
img_10778,1
img_10779,3
img_10780,0
img_10782,1
img_10783,1
img_10784,3
img_10785,18
img_10786,0
img_10787,2
img_10788,1
img_10789,27
img_10790,3
img_10791,0
img_10793,0
img_10794,2
img_10795,0
img_10796,3
img_10797,1
img_10798,1
img_10799,3
img_10800,9
img_10801,7
img_10802,16
img_10803,0
img_10804,1
img_10805,11
img_10806,0
img_10807,0
img_10808,2
img_10809,6
img_10810,3
img_10811,0
img_10812,0
img_10813,1
img_10815,11
img_10816,2
img_10817,1
img_10818,6
img_10819,2
img_10820,1
img_10821,12
img_10822,2
img_10823,1
img_10824,1
img_10825,1
img_10826,0
img_10827,2
img_10828,2
img_10829,0
img_10830,4
img_10831,0
img_10832,0
img_10833,7
img_10834,2
img_10836,0
img_10837,0
img_10838,8
img_10839,0
img_10840,3
img_10841,3
img_10842,0
img_10843,0
img_10846,1
img_10847,1
img_10848,5
img_10849,0
img_10850,2
img_10851,4
img_10852,1
img_10853,5
img_10854,1
img_10855,1
img_10856,6
img_10857,0
img_10858,2
img_10859,4
img_10860,2
img_10861,2
img_10862,1
img_10863,3
img_10864,3
img_10865,5
img_10866,3
img_10867,3
img_10868,21
img_10869,1
img_10870,3
img_10871,3
img_10872,7
img_10873,9
img_10874,9
img_10875,1
img_10876,0
img_10877,3
img_10878,1
img_10879,1
img_10880,4
img_10881,3
img_10882,2
img_10883,1
img_10884,4
img_10885,0
img_10886,4
img_10887,5
img_10888,0
img_10889,2
img_10890,3
img_10891,2
img_10892,0
img_10893,3
img_10894,4
img_10895,1
img_10896,0
img_10897,1
img_10898,11
img_10899,3
img_10900,2
img_10901,0
img_10902,0
img_10903,1
img_10904,0
img_10905,0
img_10906,1
img_10907,2
img_10908,1
img_10909,1
img_10910,0
img_10911,1
img_10912,5
img_10913,4
img_10914,21
img_10915,4
img_10916,1
img_10917,3
img_10918,0
img_10919,1
img_10920,3
img_10921,0
img_10922,1
img_10923,1
img_10924,1
img_10925,10
img_10926,2
img_10927,10
img_10928,1
img_10929,6
img_10930,3
img_10931,1
img_10932,0
img_10933,1
img_10934,4
img_10935,0
img_10936,2
img_10937,0
img_10938,0
img_10939,2
img_10940,2
img_10941,9
img_10942,0
img_10943,0
img_10944,11
img_10945,1
img_10946,10
img_10947,2
img_10948,2
img_10949,3
img_10950,0
img_10951,6
img_10952,17
img_10953,1
img_10954,1
img_10955,1
img_10956,8
img_10957,0
img_10958,3
img_10959,2
img_10960,0
img_10961,9
img_10962,1
img_10963,5
img_10964,3
img_10965,4
img_10966,0
img_10967,2
img_10968,2
img_10969,4
img_10970,0
img_10971,1
img_10972,0
img_10973,1
img_10974,4
img_10975,5
img_10976,0
img_10977,2
img_10978,0
img_10979,1
img_10980,0
img_10981,1
img_10982,5
img_10983,0
img_10984,4
img_10985,4
img_10986,0
img_10987,2
img_10988,4
img_10989,0
img_10990,1
img_10991,1
img_10992,1
img_10993,8
img_10994,2
img_10995,3
img_10996,12
img_10997,0
img_10998,1
img_10999,2
img_11000,21
img_11001,0
img_11002,0
img_11003,0
img_11004,0
img_11005,13
img_11006,2
img_11007,2
img_11008,0
img_11009,3
img_11010,3
img_11011,0
img_11012,1
img_11013,2
img_11014,0
img_11015,0
img_11016,0
img_11017,2
img_11018,0
img_11019,5
img_11020,2
img_11021,7
img_11022,7
img_11023,2
img_11024,11
img_11025,2
img_11026,1
img_11027,1
img_11028,3
img_11029,0
img_11030,0
img_11031,1
img_11032,2
img_11033,2
img_11034,0
img_11035,4
img_11036,0
img_11037,2
img_11038,2
img_11039,4
img_11040,3
img_11041,0
img_11042,7
img_11043,2
img_11044,1
img_11045,0
img_11046,3
img_11047,1
img_11048,9
img_11049,2
img_11050,3
img_11051,5
img_11052,1
img_11053,1
img_11054,5
img_11055,1
img_11056,0
img_11057,1
img_11058,10
img_11059,0
img_11060,1
img_11061,2
img_11062,0
img_11063,1
img_11064,2
img_11065,1
img_11066,3
img_11067,8
img_11068,0
img_11069,2
img_11070,3
img_11071,5
img_11072,2
img_11073,5
img_11074,0
img_11075,0
img_11076,5
img_11077,1
img_11078,2
img_11079,1
img_11080,1
img_11081,0
img_11082,3
img_11083,9
img_11084,3
img_11085,2
img_11086,7
img_11087,1
img_11088,3
img_11089,1
img_11090,1
img_11091,7
img_11092,19
img_11093,1
img_11094,4
img_11095,3
img_11096,8
img_11097,7
img_11098,0
img_11099,0
img_11100,1
img_11101,16
img_11102,22
img_11103,5
img_11104,4
img_11105,16
img_11106,3
img_11107,0
img_11108,1
img_11109,5
img_11110,2
img_11111,1
img_11112,3
img_11113,10
img_11114,0
img_11115,1
img_11116,6
img_11117,0
img_11118,17
img_11119,2
img_11120,0
img_11121,0
img_11122,3
img_11123,3
img_11124,1
img_11125,0
img_11126,4
img_11127,1
img_11128,0
img_11129,3
img_11130,5
img_11131,0
img_11132,1
img_11133,0
img_11134,4
img_11135,0
img_11136,1
img_11137,7
img_11138,8
img_11139,4
img_11140,0
img_11141,1
img_11142,3
img_11143,2
img_11144,0
img_11145,1
img_11146,0
img_11147,1
img_11148,1
img_11149,7
img_11150,0
img_11151,4
img_11152,0
img_11153,3
img_11154,2
img_11155,1
img_11156,11
img_11157,2
img_11158,0
img_11159,1
img_11160,36
img_11161,2
img_11162,9
img_11163,0
img_11164,6
img_11165,1
img_11166,1
img_11167,1
img_11168,9
img_11169,7
img_11170,0
img_11171,3
img_11172,0
img_11173,4
img_11174,4
img_11175,2
img_11176,2
img_11177,4
img_11178,0
img_11179,2
img_11180,1
img_11181,3
img_11182,1
img_11183,0
img_11184,4
img_11185,3
img_11186,6
img_11187,0
img_11188,3
img_11189,1
img_11190,0
img_11191,9
img_11192,21
img_11193,4
img_11194,1
img_11195,0
img_11196,4
img_11197,4
img_11198,8
img_11199,1
img_11200,7
img_11201,12
img_11202,2
img_11203,2
img_11204,0
img_11205,3
img_11206,3
img_11207,0
img_11208,1
img_11209,0
img_11210,0
img_11211,6
img_11212,3
img_11213,0
img_11214,2
img_11215,0
img_11216,2
img_11217,0
img_11218,3
img_11219,0
img_11220,8
img_11221,0
img_11222,3
img_11223,2
img_11224,14
img_11225,25
img_11226,4
img_11227,4
img_11228,1
img_11229,10
img_11230,1
img_11231,3
img_11232,4
img_11233,2
img_11234,1
img_11235,2
img_11237,1
img_11238,1
img_11239,3
img_11240,1
img_11241,0
img_11242,1
img_11243,6
img_11244,5
img_11245,1
img_11246,3
img_11247,2
img_11248,0
img_11249,2
img_11250,0
img_11251,2
img_11252,7
img_11253,4
img_11254,0
img_11255,0
img_11256,3
img_11257,1
img_11258,3
img_11259,0
img_11260,2
img_11261,1
img_11262,4
img_11263,3
img_11264,7
img_11265,4
img_11266,1
img_11267,1
img_11268,2
img_11269,0
img_11270,4
img_11271,9
img_11272,1
img_11273,1
img_11274,2
img_11275,12
img_11276,1
img_11277,0
img_11278,11
img_11279,0
img_11280,5
img_11281,1
img_11282,12
img_11283,3
img_11284,3
img_11285,2
img_11286,2
img_11287,0
img_11288,1
img_11289,0
img_11290,3
img_11291,1
img_11292,3
img_11293,3
img_11294,25
img_11295,5
img_11296,1
img_11297,7
img_11298,2
img_11299,9
img_11300,1
img_11301,0
img_11302,3
img_11303,0
img_11304,3
img_11305,4
img_11306,20
img_11307,2
img_11308,0
img_11309,19
img_11310,6
img_11311,2
img_11312,4
img_11313,2
img_11314,1
img_11315,0
img_11316,19
img_11317,2
img_11318,2
img_11319,1
img_11320,5
img_11321,3
img_11322,0
img_11323,6
img_11324,3
img_11325,15
img_11326,1
img_11327,1
img_11328,3
img_11329,0
img_11330,3
img_11331,1
img_11332,3
img_11333,4
img_11334,4
img_11335,2
img_11336,0
img_11337,0
img_11338,5
img_11339,2
img_11340,6
img_11341,1
img_11342,0
img_11343,1
img_11344,0
img_11345,2
img_11346,0
img_11347,0
img_11348,23
img_11349,0
img_11350,1
img_11351,1
img_11352,1
img_11353,7
img_11354,1
img_11355,13
img_11356,2
img_11357,0
img_11358,2
img_11359,3
img_11360,0
img_11361,15
img_11362,9
img_11363,1
img_11364,1
img_11365,14
img_11366,4
img_11367,0
img_11368,8
img_11369,1
img_11370,0
img_11371,2
img_11372,2
img_11373,1
img_11374,0
img_11375,2
img_11376,6
img_11377,2
img_11378,4
img_11379,3
img_11380,0
img_11381,0
img_11382,3
img_11383,4
img_11384,3
img_11385,2
img_11386,2
img_11387,1
img_11388,0
img_11389,2
img_11390,1
img_11391,0
img_11392,6
img_11393,7
img_11394,4
img_11395,7
img_11396,3
img_11397,3
img_11398,0
img_11399,1
img_11400,2
img_11401,9
img_11402,0
img_11403,2
img_11404,22
img_11405,7
img_11406,13
img_11407,2
img_11408,10
img_11409,0
img_11410,0
img_11411,0
img_11412,1
img_11413,2
img_11414,2
img_11415,8
img_11416,1
img_11417,3
img_11419,0
img_11420,3
img_11421,5
img_11422,2
img_11423,3
img_11424,4
img_11425,2
img_11426,2
img_11427,14
img_11428,0
img_11429,2
img_11430,0
img_11431,1
img_11432,7
img_11433,14
img_11434,2
img_11436,3
img_11437,8
img_11438,0
img_11439,0
img_11440,0
img_11441,0
img_11442,12
img_11443,5
img_11444,1
img_11445,7
img_11446,8
img_11447,1
img_11448,11
img_11449,4
img_11450,3
img_11451,4
img_11452,5
img_11453,8
img_11454,1
img_11455,0
img_11456,1
img_11457,6
img_11458,0
img_11459,7
img_11460,6
img_11461,0
img_11462,3
img_11463,3
img_11464,1
img_11465,0
img_11466,1
img_11467,14
img_11468,3
img_11469,0
img_11470,0
img_11471,9
img_11472,1
img_11473,0
img_11474,3
img_11475,2
img_11476,3
img_11477,3
img_11478,0
img_11479,6
img_11480,1
img_11481,16
img_11482,12
img_11483,6
img_11484,2
img_11485,0
img_11486,5
img_11487,1
img_11488,8
img_11489,0
img_11490,4
img_11491,5
img_11492,0
img_11493,6
img_11494,4
img_11495,14
img_11496,4
img_11497,4
img_11498,3
img_11499,3
img_11500,9
img_11501,2
img_11502,7
img_11503,9
img_11504,2
img_11505,5
img_11506,1
img_11507,9
img_11508,1
img_11509,3
img_11510,2
img_11511,1
img_11512,1
img_11513,0
img_11514,0
img_11515,0
img_11516,17
img_11517,0
img_11518,6
img_11519,3
img_11520,1
img_11521,2
img_11522,7
img_11523,2
img_11524,2
img_11525,4
img_11526,12
img_11527,1
img_11528,0
img_11529,3
img_11530,2
img_11531,0
img_11532,4
img_11533,4
img_11534,5
img_11535,2
img_11536,2
img_11537,7
img_11538,4
img_11539,7
img_11540,0
img_11541,6
img_11542,3
img_11543,1
img_11544,8
img_11545,14
img_11546,3
img_11547,2
img_11548,2
img_11549,5
img_11550,1
img_11551,9
img_11552,6
img_11553,1
img_11554,2
img_11555,12
img_11556,1
img_11557,3
img_11558,11
img_11559,0
img_11560,1
img_11561,9
img_11562,1
img_11563,0
img_11564,0
img_11565,0
img_11566,1
img_11567,2
img_11568,6
img_11569,18
img_11570,3
img_11571,2
img_11572,1
img_11573,0
img_11574,10
img_11575,3
img_11576,11
img_11577,6
img_11578,1
img_11579,6
img_11580,5
img_11581,5
img_11582,1
img_11583,4
img_11584,1
img_11585,1
img_11586,0
img_11587,11
img_11588,3
img_11589,0
img_11590,2
img_11591,2
img_11592,18
img_11593,5
img_11594,15
img_11595,15
img_11596,6
img_11597,15
img_11598,0
img_11599,1
img_11600,1
img_11601,0
img_11602,2
img_11603,12
img_11604,2
img_11605,1
img_11606,1
img_11607,19
img_11608,18
img_11609,1
img_11610,2
img_11611,5
img_11612,0
img_11613,0
img_11614,19
img_11615,0
img_11616,8
img_11617,21
img_11618,1
img_11619,10
img_11620,4
img_11621,0
img_11622,14
img_11623,0
img_11624,1
img_11625,0
img_11626,0
img_11627,0
img_11628,1
img_11629,0
img_11630,1
img_11631,0
img_11632,6
img_11633,1
img_11634,4
img_11635,1
img_11636,6
img_11637,1
img_11638,2
img_11639,0
img_11640,1
img_11641,3
img_11642,4
img_11643,6
img_11644,2
img_11645,0
img_11646,0
img_11647,0
img_11648,1
img_11649,5
img_11650,7
img_11651,13
img_11652,2
img_11653,3
img_11654,1
img_11655,1
img_11656,8
img_11657,10
img_11658,1
img_11659,3
img_11660,0
img_11661,0
img_11662,0
img_11663,2
img_11664,15
img_11665,1
img_11666,5
img_11667,1
img_11668,2
img_11669,7
img_11670,3
img_11671,2
img_11672,1
img_11673,1
img_11674,0
img_11675,0
img_11676,1
img_11677,1
img_11678,3
img_11679,0
img_11680,1
img_11681,0
img_11682,14
img_11683,4
img_11684,4
img_11685,2
img_11686,4
img_11687,2
img_11688,9
img_11689,2
img_11690,2
img_11691,3
img_11692,1
img_11693,1
img_11694,2
img_11695,1
img_11696,6
img_11697,0
img_11698,5
img_11699,11
img_11700,1
img_11701,7
img_11702,3
img_11703,5
img_11704,0
img_11705,9
img_11706,1
img_11707,4
img_11708,3
img_11709,2
img_11710,9
img_11711,5
img_11712,4
img_11713,3
img_11714,5
img_11715,4
img_11716,2
img_11717,9
img_11718,15
img_11719,7
img_11720,5
img_11721,3
img_11722,7
img_11723,0
img_11724,2
img_11725,0
img_11726,4
img_11727,7
img_11728,1
img_11729,4
img_11730,4
img_11731,0
img_11732,0
img_11733,0
img_11734,14
img_11735,9
img_11736,1
img_11737,7
img_11738,8
img_11739,0
img_11740,0
img_11741,4
img_11742,1
img_11743,3
img_11744,0
img_11745,4
img_11746,0
img_11747,1
img_11748,0
img_11749,4
img_11750,6
img_11751,1
img_11752,1
img_11753,1
img_11754,0
img_11755,4
img_11756,5
img_11757,3
img_11758,9
img_11759,1
img_11760,1
img_11761,13
img_11762,0
img_11763,2
img_11765,0
img_11766,0
img_11767,4
img_11768,0
img_11769,5
img_11770,3
img_11771,3
img_11772,0
img_11773,8
img_11774,4
img_11775,0
img_11776,2
img_11777,2
img_11778,1
img_11779,4
img_11780,1
img_11781,0
img_11782,1
img_11783,1
img_11784,8
img_11785,6
img_11786,17
img_11787,2
img_11788,0
img_11789,5
img_11790,4
img_11791,27
img_11792,2
img_11793,11
img_11794,3
img_11795,1
img_11796,1
img_11797,3
img_11798,0
img_11799,0
img_11800,9
img_11801,2
img_11802,1
img_11803,6
img_11804,1
img_11805,1
img_11806,2
img_11807,0
img_11808,1
img_11809,3
img_11810,0
img_11811,3
img_11812,0
img_11813,1
img_11814,6
img_11815,0
img_11816,0
img_11817,4
img_11818,0
img_11819,1
img_11820,2
img_11821,7
img_11822,1
img_11823,5
img_11824,0
img_11825,3
img_11826,0
img_11827,1
img_11828,0
img_11829,3
img_11830,10
img_11831,2
img_11832,1
img_11833,2
img_11834,0
img_11835,0
img_11836,10
img_11837,2
img_11838,2
img_11839,2
img_11840,3
img_11841,0
img_11842,0
img_11843,5
img_11844,1
img_11845,3
img_11846,2
img_11847,2
img_11848,0
img_11849,1
img_11850,0
img_11851,8
img_11852,0
img_11853,3
img_11854,3
img_11855,0
img_11856,10
img_11857,0
img_11858,1
img_11859,2
img_11860,4
img_11861,2
img_11862,1
img_11863,5
img_11864,12
img_11865,5
img_11866,2
img_11867,10
img_11868,3
img_11869,1
img_11870,7
img_11871,7
img_11872,2
img_11873,1
img_11874,4
img_11875,2
img_11876,5
img_11877,0
img_11878,2
img_11879,2
img_11880,1
img_11881,3
img_11882,1
img_11883,3
img_11884,6
img_11885,9
img_11886,13
img_11887,11
img_11888,7
img_11889,0
img_11890,1
img_11892,1
img_11893,1
img_11894,1
img_11895,2
img_11896,2
img_11897,3
img_11898,2
img_11899,0
img_11900,0
img_11901,14
img_11902,3
img_11903,30
img_11904,1
img_11905,1
img_11906,7
img_11907,0
img_11908,1
img_11909,6
img_11910,3
img_11911,0
img_11912,10
img_11913,9
img_11914,4
img_11915,0
img_11916,3
img_11917,4
img_11918,0
img_11919,1
img_11920,1
img_11921,6
img_11922,2
img_11923,3
img_11924,11
img_11925,1
img_11926,1
img_11927,6
img_11928,0
img_11929,2
img_11930,1
img_11931,1
img_11932,5
img_11933,2
img_11934,0
img_11935,3
img_11936,2
img_11937,5
img_11938,3
img_11939,5
img_11940,0
img_11941,1
img_11942,4
img_11943,0
img_11944,0
img_11945,2
img_11946,0
img_11947,1
img_11948,6
img_11949,0
img_11951,7
img_11952,2
img_11953,5
img_11954,0
img_11955,1
img_11956,4
img_11957,4
img_11958,1
img_11959,6
img_11960,4
img_11961,3
img_11962,0
img_11963,16
img_11964,5
img_11965,0
img_11966,2
img_11967,3
img_11968,0
img_11969,0
img_11970,9
img_11971,0
img_11972,2
img_11973,5
img_11974,0
img_11975,0
img_11976,2
img_11977,10
img_11978,3
img_11979,0
img_11980,2
img_11981,2
img_11982,0
img_11983,1
img_11984,7
img_11985,2
img_11986,2
img_11987,25
img_11988,0
img_11989,3
img_11990,3
img_11991,4
img_11992,2
img_11993,7
img_11994,7
img_11995,1
img_11996,4
img_11997,1
img_11998,1
img_11999,6
img_12000,5
img_12001,0
img_12002,4
img_12003,3
img_12004,2
img_12005,2
img_12006,2
img_12007,9
img_12008,0
img_12010,2
img_12011,1
img_12012,10
img_12013,8
img_12014,11
img_12015,4
img_12016,2
img_12017,2
img_12018,0
img_12019,2
img_12020,6
img_12021,3
img_12022,0
img_12023,1
img_12025,1
img_12026,1
img_12027,4
img_12028,3
img_12029,0
img_12030,3
img_12031,5
img_12032,1
img_12033,6
img_12034,1
img_12035,5
img_12036,0
img_12037,3
img_12038,19
img_12039,2
img_12040,1
img_12041,1
img_12042,2
img_12043,7
img_12044,0
img_12045,1
img_12046,0
img_12047,0
img_12048,0
img_12049,0
img_12050,0
img_12051,4
img_12052,2
img_12053,0
img_12054,0
img_12055,0
img_12056,0
img_12057,0
img_12058,9
img_12059,0
img_12060,7
img_12061,0
img_12062,1
img_12063,0
img_12064,18
img_12065,2
img_12066,6
img_12067,3
img_12068,0
img_12069,4
img_12070,1
img_12071,2
img_12072,2
img_12073,0
img_12074,3
img_12075,0
img_12076,3
img_12077,5
img_12078,0
img_12079,1
img_12080,1
img_12081,5
img_12082,0
img_12083,19
img_12084,3
img_12085,1
img_12086,5
img_12087,0
img_12088,7
img_12089,3
img_12090,0
img_12091,0
img_12092,2
img_12093,2
img_12094,0
img_12095,1
img_12096,1
img_12097,4
img_12098,0
img_12099,10
img_12100,0
img_12101,4
img_12102,0
img_12103,3
img_12104,6
img_12105,1
img_12106,1
img_12107,3
img_12108,2
img_12109,1
img_12110,8
img_12111,0
img_12113,3
img_12114,10
img_12115,7
img_12116,16
img_12117,6
img_12118,13
img_12119,3
img_12120,5
img_12121,1
img_12122,3
img_12123,1
img_12124,2
img_12125,1
img_12126,12
img_12127,0
img_12128,15
img_12129,3
img_12130,1
img_12131,4
img_12132,1
img_12133,4
img_12134,7
img_12135,2
img_12136,3
img_12137,2
img_12138,1
img_12139,0
img_12140,6
img_12141,0
img_12142,3
img_12143,2
img_12144,0
img_12145,1
img_12146,11
img_12147,9
img_12148,0
img_12149,4
img_12150,12
img_12151,0
img_12152,8
img_12153,0
img_12154,28
img_12155,8
img_12156,1
img_12157,0
img_12158,1
img_12159,1
img_12160,1
img_12161,1
img_12162,0
img_12163,5
img_12164,1
img_12165,0
img_12166,1
img_12167,2
img_12168,4
img_12169,0
img_12170,4
img_12171,15
img_12172,4
img_12173,0
img_12174,0
img_12176,7
img_12177,1
img_12178,8
img_12179,2
img_12180,3
img_12181,0
img_12182,0
img_12183,0
img_12184,0
img_12185,17
img_12186,1
img_12187,1
img_12188,0
img_12189,4
img_12190,9
img_12191,5
img_12192,7
img_12193,0
img_12194,10
img_12195,2
img_12196,1
img_12197,2
img_12198,6
img_12199,0
img_12200,2
img_12201,0
img_12202,2
img_12203,0
img_12204,1
img_12205,8
img_12206,0
img_12207,10
img_12208,11
img_12209,7
img_12210,15
img_12211,4
img_12212,14
img_12213,7
img_12214,2
img_12215,4
img_12216,3
img_12217,3
img_12218,2
img_12219,3
img_12220,7
img_12221,1
img_12222,3
img_12223,4
img_12224,1
img_12225,0
img_12226,27
img_12227,4
img_12228,3
img_12229,5
img_12231,0
img_12232,2
img_12233,1
img_12234,4
img_12235,0
img_12236,5
img_12237,4
img_12238,3
img_12239,3
img_12240,2
img_12241,1
img_12242,0
img_12243,0
img_12244,0
img_12245,0
img_12246,4
img_12247,2
img_12248,10
img_12249,4
img_12250,3
img_12251,7
img_12252,2
img_12253,1
img_12254,6
img_12255,0
img_12256,4
img_12257,4
img_12258,0
img_12259,0
img_12260,6
img_12261,5
img_12262,3
img_12263,0
img_12264,1
img_12265,2
img_12266,1
img_12267,2
img_12268,1
img_12269,18
img_12270,4
img_12271,4
img_12272,0
img_12273,16
img_12274,1
img_12275,0
img_12276,3
img_12277,0
img_12278,0
img_12279,5
img_12280,2
img_12281,2
img_12282,3
img_12283,9
img_12284,1
